schedule_id,user_id,fund_id,sip_amount,frequency,debit_day,next_debit,bank_account,status
1581,8872,219,10000,MONTHLY,8,2025-07-25,ICICI-7037832206,PAUSED
1582,7547,188,2000,MONTHLY,15,2025-08-16,Canara-2713189716,ACTIVE
1583,3374,63,3000,MONTHLY,7,2025-12-31,Axis-7953020572,CANCELLED
1584,8982,221,5000,MONTHLY,25,2025-07-29,PNB-2687190115,ACTIVE
1585,8894,167,2000,MONTHLY,15,2025-06-03,Indian Bank-6227740288,ACTIVE
1586,2568,169,1000,HALF_YEARLY,13,2025-09-22,Canara-9692306838,ACTIVE
1587,9297,171,10000,MONTHLY,6,2025-05-20,Indian Bank-1849586427,ACTIVE
1588,7678,63,1500,MONTHLY,28,2025-03-08,Union Bank-9741553924,ACTIVE
1589,1071,22,1500,QUARTERLY,1,2025-01-05,SBI-9168184950,ACTIVE
1590,2468,246,1500,MONTHLY,7,2025-06-07,HDFC-7213172814,ACTIVE
1591,2871,75,1000,HALF_YEARLY,10,2025-02-21,BOB-1652907614,ACTIVE
1592,8722,234,3000,MONTHLY,20,2025-07-29,ICICI-9518221601,ACTIVE
1593,4087,250,2000,MONTHLY,4,2025-12-06,ICICI-1169128713,PAUSED
1594,7747,98,3000,MONTHLY,16,2025-03-29,SBI-8808043113,CANCELLED
1595,9583,147,2000,HALF_YEARLY,6,2025-08-18,SBI-7729281766,PAUSED
1596,1393,227,1000,MONTHLY,12,2025-02-05,ICICI-8204262854,CANCELLED
1597,1819,240,5000,MONTHLY,26,2025-12-09,Axis-5651761821,ACTIVE
1598,8106,5,1000,MONTHLY,20,2025-10-30,Canara-2085405984,ACTIVE
1599,8527,232,1000,MONTHLY,1,2025-09-08,PNB-6611959423,ACTIVE
1600,7094,87,5000,MONTHLY,2,2025-05-20,Union Bank-3367704310,ACTIVE
1601,175,189,2000,MONTHLY,19,2025-01-10,Kotak-7314121478,ACTIVE
1602,4429,179,10000,MONTHLY,13,2025-06-21,PNB-7118242009,ACTIVE
1603,2169,242,1000,MONTHLY,12,2025-05-14,BOB-2145349821,CANCELLED
1604,1390,207,500,MONTHLY,22,2025-06-13,BOB-4273037212,ACTIVE
1605,2902,96,10000,MONTHLY,3,2025-03-20,Indian Bank-1323890137,ACTIVE
1606,5590,223,3000,MONTHLY,20,2025-02-06,ICICI-9046197909,ACTIVE
1607,1734,157,1000,HALF_YEARLY,4,2025-01-29,ICICI-4979553207,ACTIVE
1608,1501,1,1000,MONTHLY,14,2025-12-18,Axis-5636039055,ACTIVE
1609,8673,50,3000,MONTHLY,16,2025-04-12,Union Bank-7310210869,ACTIVE
1610,9697,222,1000,MONTHLY,28,2025-02-01,Union Bank-1341700295,COMPLETED
1611,4314,37,5000,MONTHLY,18,2025-10-22,Axis-4271332825,ACTIVE
1612,5266,194,5000,QUARTERLY,8,2025-03-25,Canara-8046301787,ACTIVE
1613,4112,212,500,MONTHLY,12,2025-05-04,BOB-6375873873,ACTIVE
1614,1060,16,5000,MONTHLY,3,2025-09-10,PNB-2847243034,ACTIVE
1615,7307,4,1500,MONTHLY,24,2025-12-12,HDFC-9872881926,ACTIVE
1616,5228,116,2000,MONTHLY,12,2025-09-03,PNB-7395581932,ACTIVE
1617,3118,59,5000,MONTHLY,19,2025-03-29,SBI-7277696931,CANCELLED
1618,6607,119,1000,MONTHLY,28,2025-08-26,Union Bank-8518563937,ACTIVE
1619,402,224,10000,MONTHLY,5,2025-06-12,Canara-7010455626,ACTIVE
1620,2831,39,500,MONTHLY,19,2025-04-05,Axis-3028462480,ACTIVE
1621,3241,6,1500,QUARTERLY,16,2025-07-20,ICICI-2192581843,ACTIVE
1622,9943,186,10000,MONTHLY,16,2025-08-10,Canara-5551636322,COMPLETED
1623,1097,244,3000,MONTHLY,11,2025-12-28,Union Bank-9346573117,PAUSED
1624,6822,126,1500,MONTHLY,1,2025-06-07,ICICI-6505706239,ACTIVE
1625,2100,95,500,MONTHLY,19,2025-08-31,HDFC-2791003851,ACTIVE
1626,5345,177,10000,MONTHLY,8,2025-06-10,Union Bank-8704389725,ACTIVE
1627,2083,248,1000,MONTHLY,11,2025-11-20,Indian Bank-3617297746,PAUSED
1628,4082,126,1500,MONTHLY,19,2025-08-29,SBI-5705491685,ACTIVE
1629,5270,21,3000,HALF_YEARLY,17,2025-09-09,Union Bank-8420959730,ACTIVE
1630,6383,200,1500,QUARTERLY,7,2025-05-22,ICICI-5548461653,ACTIVE
1631,51,84,3000,MONTHLY,12,2025-11-14,Union Bank-6669510021,COMPLETED
1632,9909,227,3000,MONTHLY,18,2025-04-13,Axis-9850050482,PAUSED
1633,8578,205,10000,MONTHLY,17,2025-05-25,Axis-4662322955,ACTIVE
1634,3347,37,5000,MONTHLY,10,2025-01-13,SBI-2809998995,ACTIVE
1635,2419,115,1000,MONTHLY,21,2025-07-15,BOB-8552534938,ACTIVE
1636,4482,117,2000,MONTHLY,9,2025-04-12,Indian Bank-3518913862,ACTIVE
1637,278,32,2000,MONTHLY,2,2025-06-17,BOB-8389496579,ACTIVE
1638,7115,166,1500,MONTHLY,11,2025-07-22,ICICI-4266457949,ACTIVE
1639,5309,145,3000,MONTHLY,25,2025-10-19,SBI-5861330704,ACTIVE
1640,1113,36,1000,HALF_YEARLY,5,2025-02-22,BOB-2009375725,ACTIVE
1641,5851,87,10000,MONTHLY,3,2025-07-31,PNB-9856868736,ACTIVE
1642,6488,178,10000,MONTHLY,5,2025-10-08,HDFC-1683159457,ACTIVE
1643,4273,59,500,MONTHLY,8,2025-01-29,BOB-6263567754,ACTIVE
1644,3589,195,3000,MONTHLY,8,2025-03-20,ICICI-2699985771,ACTIVE
1645,4746,127,3000,MONTHLY,1,2025-12-09,Canara-1154642818,ACTIVE
1646,8053,2,3000,QUARTERLY,12,2025-12-26,HDFC-4560685428,ACTIVE
1647,2495,138,1500,MONTHLY,1,2025-11-18,Indian Bank-2668250303,PAUSED
1648,9956,66,1500,MONTHLY,11,2025-04-11,PNB-8088683067,ACTIVE
1649,7300,155,10000,MONTHLY,21,2025-12-10,BOB-1793847567,ACTIVE
1650,1749,191,10000,MONTHLY,28,2025-04-16,Axis-8504480573,PAUSED
1651,3512,227,2000,MONTHLY,19,2025-06-05,PNB-3689154777,ACTIVE
1652,4135,56,500,MONTHLY,17,2025-01-13,Kotak-2434227096,ACTIVE
1653,6367,185,3000,MONTHLY,11,2025-08-23,Canara-9249854566,ACTIVE
1654,9777,74,500,MONTHLY,26,2025-12-08,Axis-4798522159,PAUSED
1655,820,220,1500,MONTHLY,1,2025-05-21,SBI-5128358636,ACTIVE
1656,6031,56,5000,QUARTERLY,21,2025-04-08,Canara-5621812162,ACTIVE
1657,367,77,1500,MONTHLY,25,2025-01-18,HDFC-4928031335,ACTIVE
1658,498,226,500,MONTHLY,16,2025-03-31,SBI-6303437731,PAUSED
1659,9500,178,500,MONTHLY,18,2025-05-20,Kotak-3060403184,ACTIVE
1660,2512,56,500,MONTHLY,3,2025-07-23,Canara-7295140380,ACTIVE
1661,218,148,10000,QUARTERLY,2,2025-12-03,HDFC-8343972092,ACTIVE
1662,3322,206,10000,MONTHLY,9,2025-01-13,Kotak-8257099732,PAUSED
1663,723,224,5000,MONTHLY,19,2025-08-11,BOB-5498095763,ACTIVE
1664,9799,95,1000,MONTHLY,15,2025-08-30,BOB-9168258531,ACTIVE
1665,8860,38,2000,MONTHLY,11,2025-11-24,PNB-7020595806,ACTIVE
1666,5693,197,5000,MONTHLY,10,2025-03-17,Union Bank-2854186059,ACTIVE
1667,2256,86,2000,MONTHLY,12,2025-11-27,Union Bank-5478601763,ACTIVE
1668,2377,154,10000,MONTHLY,11,2025-10-04,ICICI-8272302214,ACTIVE
1669,6865,226,500,MONTHLY,4,2025-09-14,BOB-3471601626,ACTIVE
1670,9019,171,2000,MONTHLY,6,2025-04-27,PNB-8717682499,ACTIVE
1671,6472,134,3000,MONTHLY,22,2025-07-21,Axis-1457098881,ACTIVE
1672,7433,40,5000,MONTHLY,27,2025-12-22,Axis-5757968510,ACTIVE
1673,1184,178,1500,QUARTERLY,10,2025-05-04,Canara-4498226612,ACTIVE
1674,510,76,10000,MONTHLY,4,2025-04-17,ICICI-1306386460,ACTIVE
1675,1949,109,500,MONTHLY,12,2025-12-05,Canara-6584382964,ACTIVE
1676,3416,78,2000,MONTHLY,14,2025-11-14,Indian Bank-3548359539,ACTIVE
1677,517,128,1500,MONTHLY,11,2025-06-29,SBI-5715903364,ACTIVE
1678,5752,243,2000,MONTHLY,22,2025-09-09,SBI-4890705286,ACTIVE
1679,8909,24,2000,MONTHLY,3,2025-05-06,HDFC-2449047673,ACTIVE
1680,7689,9,10000,MONTHLY,11,2025-06-08,BOB-2937884907,ACTIVE
1681,1556,3,10000,MONTHLY,22,2025-03-07,Indian Bank-7469485764,ACTIVE
1682,2970,119,2000,QUARTERLY,9,2025-12-23,Indian Bank-4110977657,ACTIVE
1683,1928,179,2000,MONTHLY,17,2025-09-09,ICICI-1698989552,ACTIVE
1684,5430,110,10000,MONTHLY,4,2025-12-18,ICICI-7365769418,ACTIVE
1685,6346,199,10000,MONTHLY,24,2025-12-01,ICICI-2298268240,ACTIVE
1686,9562,217,10000,MONTHLY,16,2025-04-28,Union Bank-4915529276,ACTIVE
1687,2281,34,500,MONTHLY,24,2025-11-06,Indian Bank-8296810996,ACTIVE
1688,8605,230,500,MONTHLY,23,2025-07-08,BOB-5439007036,ACTIVE
1689,6919,18,5000,MONTHLY,3,2025-02-14,Kotak-4948253709,CANCELLED
1690,2254,31,3000,MONTHLY,1,2025-03-24,HDFC-6139001591,ACTIVE
1691,8945,96,500,YEARLY,18,2025-05-15,Union Bank-3818626841,ACTIVE
1692,1899,144,1000,MONTHLY,2,2025-04-29,Axis-2678085636,ACTIVE
1693,8360,202,5000,MONTHLY,1,2025-02-27,BOB-3278563058,ACTIVE
1694,2246,82,1000,MONTHLY,8,2025-09-03,Axis-7349144667,ACTIVE
1695,2825,100,10000,QUARTERLY,18,2025-11-21,BOB-3189865928,PAUSED
1696,1115,123,1000,MONTHLY,17,2025-02-07,Indian Bank-8530854689,PAUSED
1697,5927,241,500,MONTHLY,8,2025-05-15,Canara-2694917952,ACTIVE
1698,6123,101,5000,HALF_YEARLY,15,2025-11-07,Axis-3728783673,ACTIVE
1699,8541,74,3000,MONTHLY,16,2025-02-08,Canara-9874836844,ACTIVE
1700,2385,198,1500,MONTHLY,21,2025-01-21,PNB-9233928059,ACTIVE
1701,8771,155,3000,MONTHLY,11,2025-06-07,Union Bank-5884526046,ACTIVE
1702,8023,250,3000,MONTHLY,11,2025-09-30,BOB-3205542649,ACTIVE
1703,5312,233,1500,YEARLY,8,2025-10-17,Axis-8198795199,ACTIVE
1704,9794,109,10000,MONTHLY,22,2025-12-04,Axis-4379681353,PAUSED
1705,4834,49,5000,MONTHLY,22,2025-12-18,PNB-2379296495,ACTIVE
1706,9532,134,5000,MONTHLY,6,2025-03-02,Kotak-2449001997,PAUSED
1707,8143,96,5000,MONTHLY,8,2025-07-20,Union Bank-7735322123,ACTIVE
1708,2398,66,500,YEARLY,20,2025-02-06,Kotak-9520646325,ACTIVE
1709,3096,208,3000,MONTHLY,9,2025-09-11,Union Bank-7732162114,ACTIVE
1710,836,110,500,MONTHLY,21,2025-09-08,Indian Bank-6956624406,ACTIVE
1711,2968,32,10000,MONTHLY,12,2025-01-28,SBI-7593731031,ACTIVE
1712,1572,237,1000,MONTHLY,24,2025-12-18,Canara-1257182161,ACTIVE
1713,4542,73,1000,MONTHLY,14,2025-05-04,Axis-7668434075,PAUSED
1714,2486,6,10000,MONTHLY,18,2025-10-27,PNB-8838828006,ACTIVE
1715,286,245,5000,MONTHLY,6,2025-02-16,Indian Bank-9478634863,PAUSED
1716,2041,25,1000,MONTHLY,8,2025-07-28,Axis-6241327333,ACTIVE
1717,3913,172,10000,MONTHLY,10,2025-08-11,Indian Bank-6955845294,ACTIVE
1718,1645,217,2000,MONTHLY,3,2025-07-29,Union Bank-9109406829,PAUSED
1719,6229,6,5000,MONTHLY,18,2025-05-20,Axis-7545252618,ACTIVE
1720,8177,130,3000,MONTHLY,20,2025-07-18,Union Bank-9922180172,PAUSED
1721,6188,44,1000,MONTHLY,26,2025-07-26,Axis-7034868375,ACTIVE
1722,4763,231,2000,YEARLY,8,2025-07-14,Indian Bank-3419394235,ACTIVE
1723,1060,116,3000,MONTHLY,23,2025-01-12,Canara-2636257705,ACTIVE
1724,7297,233,1500,MONTHLY,14,2025-02-15,Canara-6450835946,CANCELLED
1725,4258,123,10000,MONTHLY,6,2025-03-28,Axis-6933257157,ACTIVE
1726,3746,24,3000,MONTHLY,23,2025-03-23,HDFC-5509995137,ACTIVE
1727,4181,116,10000,MONTHLY,5,2025-05-31,ICICI-1798950117,ACTIVE
1728,2731,134,3000,MONTHLY,3,2025-04-29,HDFC-6050640730,ACTIVE
1729,6935,230,10000,YEARLY,6,2025-05-01,SBI-1330916371,ACTIVE
1730,4409,210,500,MONTHLY,26,2025-04-02,BOB-1768472669,ACTIVE
1731,3061,63,10000,MONTHLY,26,2025-01-05,PNB-4493121673,ACTIVE
1732,932,101,2000,MONTHLY,5,2025-03-27,SBI-1568185470,PAUSED
1733,6017,147,1000,MONTHLY,26,2025-05-23,Union Bank-4050325243,ACTIVE
1734,2656,164,2000,MONTHLY,20,2025-01-22,HDFC-6528492618,ACTIVE
1735,8028,174,3000,MONTHLY,25,2025-07-22,BOB-7526873464,ACTIVE
1736,9462,184,3000,HALF_YEARLY,27,2025-07-27,Kotak-8979734990,ACTIVE
1737,597,53,10000,MONTHLY,3,2025-11-04,PNB-7066267665,ACTIVE
1738,6122,7,10000,MONTHLY,11,2025-09-07,Axis-5927058358,PAUSED
1739,2292,167,1000,MONTHLY,26,2025-06-04,Canara-4867633413,CANCELLED
1740,4144,125,1500,QUARTERLY,13,2025-08-27,Union Bank-2989855378,ACTIVE
1741,842,63,1500,MONTHLY,5,2025-11-24,HDFC-6800590025,CANCELLED
1742,7101,20,10000,MONTHLY,20,2025-05-31,PNB-3049163708,CANCELLED
1743,7856,18,1500,HALF_YEARLY,12,2025-06-19,Axis-1712730078,COMPLETED
1744,2392,191,500,MONTHLY,23,2025-10-15,Kotak-7533036232,ACTIVE
1745,6610,86,1500,MONTHLY,26,2025-11-10,Union Bank-6518720178,ACTIVE
1746,8471,150,2000,MONTHLY,4,2025-08-13,Union Bank-9745223103,ACTIVE
1747,9280,130,1500,MONTHLY,3,2025-03-20,Canara-2147210900,ACTIVE
1748,3217,24,2000,MONTHLY,20,2025-07-16,Kotak-5484003506,ACTIVE
1749,2179,50,2000,MONTHLY,14,2025-10-19,Axis-4793171654,ACTIVE
1750,9310,66,1000,QUARTERLY,7,2025-01-01,HDFC-1283850417,ACTIVE
1751,2714,237,500,MONTHLY,22,2025-09-10,HDFC-9403205543,ACTIVE
1752,8978,228,3000,MONTHLY,27,2025-06-19,PNB-4850825248,ACTIVE
1753,365,112,3000,MONTHLY,16,2025-05-20,PNB-9552623807,ACTIVE
1754,9695,77,10000,MONTHLY,26,2025-05-12,HDFC-4365005756,PAUSED
1755,4076,119,3000,MONTHLY,5,2025-02-20,BOB-8484081728,ACTIVE
1756,5427,77,3000,MONTHLY,3,2025-05-05,ICICI-4819542354,ACTIVE
1757,7081,40,1500,HALF_YEARLY,14,2025-08-31,SBI-5802745844,ACTIVE
1758,8059,238,2000,MONTHLY,13,2025-10-29,Axis-6304762771,ACTIVE
1759,2702,87,3000,MONTHLY,6,2025-11-03,PNB-1355959916,ACTIVE
1760,140,39,500,HALF_YEARLY,18,2025-08-08,Union Bank-1220580048,ACTIVE
1761,536,35,5000,MONTHLY,10,2025-07-07,PNB-1173644819,PAUSED
1762,5410,26,500,MONTHLY,2,2025-10-26,HDFC-9561936242,ACTIVE
1763,9722,75,10000,MONTHLY,20,2025-09-27,HDFC-1595351227,ACTIVE
1764,4260,41,500,MONTHLY,21,2025-12-25,BOB-2218469455,ACTIVE
1765,5549,171,10000,MONTHLY,6,2025-12-22,Union Bank-6610939962,ACTIVE
1766,6572,108,5000,MONTHLY,26,2025-05-01,Kotak-6328685524,ACTIVE
1767,2544,10,500,MONTHLY,3,2025-01-31,Indian Bank-9582314129,ACTIVE
1768,1204,73,3000,MONTHLY,25,2025-06-20,PNB-7363409651,ACTIVE
1769,9046,187,2000,MONTHLY,19,2025-06-04,Axis-2564267198,ACTIVE
1770,5654,17,2000,MONTHLY,2,2025-01-17,Kotak-7432215734,ACTIVE
1771,6513,201,1000,QUARTERLY,23,2025-06-15,Union Bank-8333160749,ACTIVE
1772,9283,223,10000,MONTHLY,23,2025-04-05,SBI-9393609813,ACTIVE
1773,7978,225,1000,MONTHLY,11,2025-03-17,SBI-7888791835,COMPLETED
1774,3314,185,10000,MONTHLY,6,2025-08-02,SBI-7935843605,ACTIVE
1775,1714,124,1000,MONTHLY,25,2025-09-14,Axis-6139619911,ACTIVE
1776,646,117,1500,MONTHLY,24,2025-10-30,BOB-8540990094,ACTIVE
1777,5450,5,2000,QUARTERLY,14,2025-10-29,HDFC-3456281720,CANCELLED
1778,9682,58,5000,QUARTERLY,15,2025-05-16,Kotak-4507855562,ACTIVE
1779,9496,66,3000,MONTHLY,13,2025-05-16,SBI-8823313558,ACTIVE
1780,37,111,3000,QUARTERLY,2,2025-02-08,Kotak-2789949373,ACTIVE
1781,5017,197,2000,YEARLY,20,2025-12-06,SBI-9543880001,ACTIVE
1782,5384,46,500,MONTHLY,18,2025-12-02,Axis-5637176934,ACTIVE
1783,7863,6,1000,MONTHLY,4,2025-03-08,Kotak-8180373015,ACTIVE
1784,6987,53,500,MONTHLY,24,2025-03-25,PNB-6535261545,COMPLETED
1785,8990,164,10000,MONTHLY,3,2025-02-09,ICICI-5024825971,COMPLETED
1786,1082,200,500,MONTHLY,25,2025-05-19,ICICI-2449679618,ACTIVE
1787,8759,120,5000,MONTHLY,17,2025-03-04,Union Bank-4373683942,ACTIVE
1788,1508,91,3000,HALF_YEARLY,6,2025-07-18,Axis-4115205266,CANCELLED
1789,1416,17,1000,MONTHLY,6,2025-03-16,PNB-6128922991,COMPLETED
1790,5758,8,500,QUARTERLY,11,2025-07-19,Canara-2728549921,ACTIVE
1791,7921,199,5000,MONTHLY,19,2025-12-24,HDFC-8605695669,ACTIVE
1792,6044,51,1000,MONTHLY,2,2025-01-19,Union Bank-2526523558,COMPLETED
1793,6104,167,1500,QUARTERLY,11,2025-08-01,SBI-1366039728,PAUSED
1794,9743,134,1000,MONTHLY,18,2025-03-01,Indian Bank-8565945631,ACTIVE
1795,533,202,1000,MONTHLY,27,2025-11-23,PNB-8826137252,ACTIVE
1796,1747,15,5000,MONTHLY,10,2025-12-07,ICICI-5952255182,ACTIVE
1797,6751,20,2000,MONTHLY,17,2025-07-06,HDFC-6582684973,ACTIVE
1798,4672,84,10000,MONTHLY,6,2025-12-31,HDFC-5724990673,ACTIVE
1799,4329,197,1000,MONTHLY,11,2025-06-12,HDFC-1338610352,ACTIVE
1800,5104,216,10000,MONTHLY,25,2025-10-09,BOB-7640296994,CANCELLED
1801,4875,26,2000,MONTHLY,13,2025-01-21,Kotak-6726336234,ACTIVE
1802,2243,18,500,QUARTERLY,4,2025-10-29,SBI-5477610126,PAUSED
1803,6652,139,3000,HALF_YEARLY,4,2025-05-16,ICICI-2063329832,ACTIVE
1804,3034,167,5000,QUARTERLY,19,2025-12-25,HDFC-3019990441,ACTIVE
1805,2076,44,1000,YEARLY,24,2025-12-16,BOB-9612639899,ACTIVE
1806,4478,148,3000,MONTHLY,26,2025-04-07,Union Bank-2845646736,ACTIVE
1807,6365,50,1500,MONTHLY,27,2025-09-28,Kotak-7778883020,ACTIVE
1808,2043,181,2000,MONTHLY,14,2025-05-11,Indian Bank-5787216589,ACTIVE
1809,4145,177,10000,MONTHLY,5,2025-10-23,ICICI-3882025167,ACTIVE
1810,659,60,5000,MONTHLY,8,2025-01-24,HDFC-5145587885,ACTIVE
1811,1846,148,5000,MONTHLY,1,2025-11-30,Axis-3990259848,ACTIVE
1812,5593,53,5000,MONTHLY,15,2025-03-15,ICICI-6878765818,COMPLETED
1813,6206,169,2000,MONTHLY,17,2025-12-15,Kotak-1626702215,ACTIVE
1814,3081,223,2000,MONTHLY,22,2025-12-06,Axis-6471347875,ACTIVE
1815,51,111,10000,QUARTERLY,15,2025-03-23,SBI-9845881653,ACTIVE
1816,4737,53,1000,MONTHLY,14,2025-02-26,Kotak-6055434544,ACTIVE
1817,7754,202,3000,MONTHLY,25,2025-09-29,HDFC-6258396060,ACTIVE
1818,4516,215,1000,MONTHLY,16,2025-07-19,Kotak-1573321170,ACTIVE
1819,7962,99,5000,HALF_YEARLY,8,2025-10-10,BOB-5766659507,ACTIVE
1820,8553,66,10000,MONTHLY,23,2025-02-20,Kotak-8728627585,ACTIVE
1821,333,17,1500,MONTHLY,19,2025-02-24,Axis-4959218902,ACTIVE
1822,8657,1,10000,MONTHLY,5,2025-01-11,PNB-7673831101,ACTIVE
1823,24,124,5000,MONTHLY,7,2025-04-06,HDFC-8577019017,ACTIVE
1824,4456,151,5000,QUARTERLY,7,2025-11-18,Canara-7717423384,ACTIVE
1825,7731,160,500,QUARTERLY,7,2025-05-06,PNB-6827758031,ACTIVE
1826,8725,86,3000,MONTHLY,16,2025-04-27,Canara-1327569745,ACTIVE
1827,2245,60,2000,MONTHLY,14,2025-01-23,Axis-1311831661,ACTIVE
1828,8988,113,5000,MONTHLY,23,2025-03-11,Axis-2592904539,ACTIVE
1829,192,236,1500,MONTHLY,19,2025-07-29,HDFC-9116635925,PAUSED
1830,1532,88,500,QUARTERLY,8,2025-11-10,HDFC-4268086727,ACTIVE
1831,4540,139,10000,MONTHLY,6,2025-12-03,SBI-5261711194,ACTIVE
1832,5419,26,1000,HALF_YEARLY,3,2025-09-15,Indian Bank-2192583396,ACTIVE
1833,5718,240,5000,MONTHLY,12,2025-08-20,BOB-4173554352,COMPLETED
1834,9367,6,1000,QUARTERLY,22,2025-05-21,Axis-9784084995,ACTIVE
1835,3426,51,500,MONTHLY,5,2025-06-01,Union Bank-1577737703,ACTIVE
1836,3346,94,1000,MONTHLY,21,2025-06-03,Canara-5978162882,ACTIVE
1837,2808,96,5000,QUARTERLY,2,2025-09-30,ICICI-2805418091,ACTIVE
1838,2582,55,500,MONTHLY,3,2025-03-20,Canara-6008744392,ACTIVE
1839,9094,227,3000,YEARLY,22,2025-09-29,Indian Bank-9101975620,ACTIVE
1840,9737,137,2000,MONTHLY,22,2025-10-18,Axis-8708248854,ACTIVE
1841,4264,156,2000,MONTHLY,7,2025-01-11,Axis-3497104816,ACTIVE
1842,2078,231,10000,MONTHLY,2,2025-04-28,BOB-7353638232,CANCELLED
1843,9514,183,3000,MONTHLY,24,2025-03-11,SBI-4761528424,ACTIVE
1844,3941,233,3000,QUARTERLY,2,2025-09-18,Indian Bank-3372012966,ACTIVE
1845,8808,24,3000,MONTHLY,9,2025-05-14,PNB-1765835875,ACTIVE
1846,3364,36,3000,MONTHLY,26,2025-04-23,HDFC-2899868676,ACTIVE
1847,8958,21,1000,MONTHLY,24,2025-06-14,Union Bank-2450330956,ACTIVE
1848,189,200,10000,QUARTERLY,1,2025-12-07,SBI-1130341144,ACTIVE
1849,9599,21,2000,YEARLY,3,2025-12-19,Axis-5716993348,ACTIVE
1850,8832,166,500,MONTHLY,12,2025-01-30,Indian Bank-9540125459,ACTIVE
1851,1887,204,10000,MONTHLY,17,2025-11-27,Kotak-1684078591,ACTIVE
1852,2424,154,2000,MONTHLY,22,2025-10-23,BOB-4298479493,ACTIVE
1853,4735,129,2000,MONTHLY,20,2025-01-22,PNB-7473132847,ACTIVE
1854,724,154,1000,MONTHLY,2,2025-01-02,Kotak-8029435188,ACTIVE
1855,8453,71,2000,MONTHLY,17,2025-03-18,Canara-6307728222,ACTIVE
1856,4415,131,5000,MONTHLY,8,2025-06-14,PNB-7772412615,ACTIVE
1857,9053,183,500,MONTHLY,2,2025-11-17,Union Bank-6327433872,ACTIVE
1858,9147,118,10000,MONTHLY,20,2025-07-01,SBI-1793565790,ACTIVE
1859,4388,206,1500,QUARTERLY,2,2025-03-04,Canara-5316320735,ACTIVE
1860,4238,247,3000,HALF_YEARLY,28,2025-11-26,ICICI-4998184156,ACTIVE
1861,6195,184,5000,MONTHLY,25,2025-04-07,BOB-2150189847,ACTIVE
1862,1074,37,5000,MONTHLY,23,2025-07-24,Indian Bank-8432663268,ACTIVE
1863,2599,6,1500,MONTHLY,8,2025-08-03,ICICI-2850654361,ACTIVE
1864,4127,22,1500,HALF_YEARLY,15,2025-01-21,Canara-8007807461,ACTIVE
1865,6123,194,2000,MONTHLY,10,2025-01-22,ICICI-6880014742,ACTIVE
1866,3064,76,2000,MONTHLY,7,2025-01-12,HDFC-4943000904,ACTIVE
1867,1786,95,3000,MONTHLY,8,2025-10-12,BOB-9513913427,ACTIVE
1868,2200,120,5000,MONTHLY,20,2025-12-23,SBI-5456204585,ACTIVE
1869,943,219,1000,MONTHLY,10,2025-05-03,Axis-2524985960,PAUSED
1870,4223,151,2000,MONTHLY,11,2025-12-29,HDFC-4464771580,PAUSED
1871,1476,25,3000,MONTHLY,23,2025-11-04,Union Bank-9797511791,COMPLETED
1872,3951,152,2000,MONTHLY,3,2025-11-20,Axis-1969449751,PAUSED
1873,570,186,10000,MONTHLY,3,2025-02-12,Indian Bank-2672205455,ACTIVE
1874,8204,220,500,MONTHLY,14,2025-10-10,BOB-1793833723,PAUSED
1875,482,151,500,MONTHLY,4,2025-06-21,Canara-1056350841,ACTIVE
1876,5470,121,1500,MONTHLY,21,2025-12-26,Union Bank-3560110233,COMPLETED
1877,6808,235,2000,MONTHLY,1,2025-11-14,Axis-8696935879,ACTIVE
1878,950,20,10000,MONTHLY,10,2025-11-06,HDFC-2231951978,ACTIVE
1879,3701,60,1500,QUARTERLY,13,2025-09-29,Union Bank-3519243506,ACTIVE
1880,6673,50,3000,MONTHLY,6,2025-03-22,Axis-1635149757,ACTIVE
1881,4506,86,500,MONTHLY,11,2025-08-03,HDFC-9746627301,ACTIVE
1882,4817,34,5000,MONTHLY,17,2025-10-02,Canara-8696719645,ACTIVE
1883,6480,110,5000,MONTHLY,14,2025-01-24,BOB-4205518426,ACTIVE
1884,295,241,3000,QUARTERLY,2,2025-04-09,SBI-6846833903,ACTIVE
1885,9953,23,1000,MONTHLY,27,2025-01-14,Canara-5607122989,CANCELLED
1886,3488,26,1500,MONTHLY,6,2025-04-22,Kotak-8805663591,ACTIVE
1887,3005,112,5000,QUARTERLY,19,2025-02-25,Union Bank-4875855229,ACTIVE
1888,8594,213,500,MONTHLY,9,2025-05-29,SBI-6128488126,ACTIVE
1889,7814,221,1000,MONTHLY,22,2025-10-09,BOB-1910364493,ACTIVE
1890,2034,14,2000,MONTHLY,4,2025-12-08,PNB-9667476679,PAUSED
1891,8314,95,10000,MONTHLY,19,2025-10-25,HDFC-3465687015,CANCELLED
1892,7424,66,10000,MONTHLY,19,2025-03-26,Canara-8765601772,PAUSED
1893,4857,213,10000,MONTHLY,18,2025-11-25,Indian Bank-2959373785,PAUSED
1894,4843,38,2000,MONTHLY,18,2025-07-07,Indian Bank-3442810769,ACTIVE
1895,9263,27,1500,MONTHLY,10,2025-01-11,BOB-4680076755,COMPLETED
1896,3120,28,10000,MONTHLY,6,2025-04-25,Kotak-9457263254,ACTIVE
1897,9173,246,5000,MONTHLY,2,2025-07-28,Indian Bank-7691166260,ACTIVE
1898,1929,118,5000,MONTHLY,25,2025-08-02,SBI-4218118324,ACTIVE
1899,3738,134,5000,MONTHLY,20,2025-04-23,PNB-9194196378,ACTIVE
